30-05-2014	13:16:38

Ensaios SCC:	


Nota 01:	


Data Table

============
Date-time	Pv1	Pc	Pv2	T1	Tc	T2	Pcin
02-06-2014-11:59:53	3,8548	-	1,0142	24,2159	23,5667	25,9668	0,0210
02-06-2014-11:59:53	3,8498	-	1,0359	24,2159	23,5829	25,9506	0,0210
02-06-2014-11:59:54	3,8599	-	1,0305	24,1997	23,5829	25,9181	0,0210
02-06-2014-11:59:54	3,8599	-	1,0359	24,1672	23,5180	25,9181	0,0210
02-06-2014-11:59:54	3,8599	-	1,0250	24,1997	23,5180	25,9019	0,0210
02-06-2014-11:59:55	3,8599	-	1,0413	24,1997	23,5829	25,8694	0,0210
02-06-2014-11:59:55	3,8548	-	1,0250	24,1510	23,5180	25,8694	0,0210
02-06-2014-11:59:55	3,8548	-	1,0305	24,1997	23,4855	25,8369	0,0210
02-06-2014-12:14:51	3,8599	-	1,0413	24,1997	23,4855	25,5122	0,0210
02-06-2014-12:14:52	3,8548	-	1,0359	24,1834	23,5180	25,5122	3,8599
02-06-2014-12:14:52	3,8599	-	1,0359	24,1510	23,5342	25,4635	3,8548
02-06-2014-12:14:53	3,8498	-	1,0250	24,1672	23,5504	25,4960	3,8599
02-06-2014-12:14:54	3,8599	-	1,0359	24,1510	23,5017	25,5122	3,8498
02-06-2014-12:14:54	3,8599	-	1,0359	24,1834	23,5017	25,4310	3,8599
02-06-2014-12:14:54	3,8599	-	1,0359	24,1348	23,4368	25,4797	3,8599
02-06-2014-12:14:55	3,8447	-	1,0467	24,0536	23,4531	25,4635	3,8599
02-06-2014-12:14:55	3,8599	-	1,0467	24,2321	23,4693	25,4960	3,8447
02-06-2014-12:14:55	3,8599	-	1,0359	24,1510	23,5017	25,4472	3,8599
02-06-2014-12:14:56	3,8447	-	1,0359	24,1348	23,5017	25,4635	3,8599
02-06-2014-12:14:56	3,8548	-	1,0413	24,1348	23,5017	25,4960	3,8447
02-06-2014-12:14:56	3,8548	-	1,0359	24,1834	23,4855	25,4960	3,8548
02-06-2014-12:14:57	3,8599	-	1,0359	24,1348	23,5017	25,4472	3,8548
02-06-2014-12:14:57	3,8548	-	1,0142	24,1672	23,5342	25,4797	3,8599
02-06-2014-12:14:57	3,8599	-	1,0305	24,1348	23,5829	25,4635	3,8548
02-06-2014-12:14:57	3,8498	-	1,0413	24,1997	23,5667	25,4797	3,8599
02-06-2014-12:14:58	3,8548	-	1,0413	24,1834	23,5342	25,4472	3,8498
02-06-2014-12:14:58	3,8498	-	1,0250	24,1997	23,5342	25,4960	3,8548
02-06-2014-12:14:58	3,8650	-	1,0413	24,1510	23,5017	25,5284	3,8498
02-06-2014-12:14:59	3,8599	-	1,0305	24,1348	23,5017	25,4635	3,8650
02-06-2014-12:14:59	3,8447	-	1,0088	24,1185	23,5017	25,5122	3,8599
02-06-2014-12:14:59	3,8498	-	1,0413	24,1348	23,4855	25,4472	3,8447
02-06-2014-12:15:00	3,8548	-	1,0250	24,1834	23,4855	25,4797	3,8498
02-06-2014-12:15:07	3,8548	-	1,0305	24,1672	23,5342	25,4960	3,8599
02-06-2014-12:15:08	3,8599	-	1,0467	24,2808	23,5667	25,4148	3,8548
02-06-2014-12:15:08	3,8599	-	1,0359	24,1510	23,5342	25,4797	3,8599
02-06-2014-12:15:08	3,8548	-	1,0305	24,1510	23,4693	25,4310	3,8599
02-06-2014-12:15:09	3,8599	-	1,0305	24,1672	23,5180	25,4797	3,8548
02-06-2014-12:15:09	3,8599	-	1,0305	24,2159	23,4855	25,5284	3,8599
02-06-2014-12:15:09	3,8548	-	1,0142	24,1834	23,5504	25,4635	3,8599
02-06-2014-12:15:10	3,8498	-	1,0305	24,1348	23,4855	25,4472	3,8548
02-06-2014-12:15:10	3,8599	-	1,0250	24,1185	23,4368	25,4797	3,8498
02-06-2014-12:15:10	3,8548	-	1,0359	24,1997	23,5017	25,3986	3,8599
02-06-2014-12:15:10	3,8548	-	1,0250	24,2159	23,5180	25,4635	3,8548
02-06-2014-12:15:11	3,8599	-	1,0575	24,1834	23,4693	25,4960	3,8548
02-06-2014-12:33:56	3,8548	-	1,0305	24,1185	23,4531	24,5869	3,8599
02-06-2014-12:33:56	3,8548	-	1,0305	24,0374	23,5180	24,6518	3,8548
02-06-2014-12:33:57	3,8548	-	1,0305	24,0212	23,4693	24,6031	3,8548
02-06-2014-12:33:58	3,8599	-	1,0359	24,0536	23,4206	24,6193	3,8548
02-06-2014-12:33:58	3,8599	-	1,0305	24,0212	23,5180	24,5544	3,8599
02-06-2014-12:33:59	3,8447	-	1,0359	24,0049	23,4368	24,6031	3,8599
02-06-2014-12:33:59	3,8650	-	1,0250	23,9562	23,4855	24,5869	3,8447
02-06-2014-12:33:59	3,8498	-	1,0413	24,0698	23,4693	24,6518	3,8650
02-06-2014-12:34:00	3,8548	-	1,0305	24,0698	23,4693	24,5869	3,8498
02-06-2014-12:34:00	3,8548	-	1,0467	24,0698	23,4206	24,6680	3,8548
02-06-2014-12:34:00	3,8548	-	1,0359	24,1348	23,4855	24,5544	3,8548
02-06-2014-12:34:01	3,8548	-	1,0305	24,0698	23,4531	24,6193	3,8548
02-06-2014-12:34:01	3,8548	-	1,0250	23,9887	23,4044	24,5869	3,8548
02-06-2014-12:34:01	3,8498	-	1,0250	24,0212	23,4855	24,6031	3,8548
02-06-2014-12:34:02	3,8650	-	1,0359	23,9725	23,4693	24,6031	3,8498
02-06-2014-12:34:02	3,8447	-	1,0359	24,1672	23,4693	24,5869	3,8650
02-06-2014-12:34:02	3,8599	-	1,0305	24,1348	23,4693	24,5706	3,8447
02-06-2014-12:34:02	3,8346	-	1,0413	24,1348	23,4693	24,6031	3,8599
02-06-2014-12:34:03	3,8599	-	1,0359	24,1023	23,5017	24,5706	3,8346
02-06-2014-12:34:03	3,8599	-	1,0359	24,0698	23,5180	24,6193	3,8599
02-06-2014-12:34:03	3,8548	-	1,0413	24,0212	23,4855	24,6356	3,8599
02-06-2014-12:34:04	3,8548	-	1,0359	24,0374	23,5504	24,5869	3,8548
02-06-2014-12:34:04	3,8548	-	1,0359	24,0374	23,4855	24,6031	3,8548
02-06-2014-12:34:04	3,8548	-	1,0250	24,0698	23,4693	24,5544	3,8548
02-06-2014-12:34:05	3,8548	-	1,0359	24,1348	23,4531	24,5057	3,8548
02-06-2014-12:34:05	3,8498	-	1,0359	24,0861	23,4855	24,5544	3,8548
02-06-2014-12:34:05	3,8599	-	1,0413	24,0861	23,5017	24,6518	3,8498
02-06-2014-12:34:05	3,8548	-	1,0305	24,1023	23,5342	24,5544	3,8599
02-06-2014-12:34:06	3,8599	-	1,0305	24,1023	23,5342	24,6031	3,8548
02-06-2014-12:34:06	3,8548	-	1,0305	24,1023	23,5342	24,5706	3,8599
02-06-2014-12:34:06	3,8548	-	1,0088	24,0212	23,4693	24,6356	3,8548
02-06-2014-12:34:07	3,8599	-	1,0413	24,0861	23,4855	24,6356	3,8548
02-06-2014-12:34:07	3,8599	-	1,0413	24,0861	23,4693	24,5706	3,8599
02-06-2014-12:34:07	3,8650	-	1,0413	24,1023	23,4693	24,5544	3,8599
02-06-2014-12:34:08	3,8548	-	1,0359	24,1672	23,4693	24,5544	3,8650
02-06-2014-12:34:08	3,8599	-	1,0359	24,1023	23,4855	24,5869	3,8548
02-06-2014-12:46:24	3,8548	-	1,0305	23,8913	23,4206	24,0512	0,0000
02-06-2014-12:46:25	3,8447	-	1,0413	23,9562	23,4368	24,0512	3,8548
02-06-2014-12:46:26	3,8650	-	1,0305	24,0374	23,4368	24,0512	3,8447
02-06-2014-12:46:26	3,8548	-	1,0413	23,9887	23,3557	24,0675	3,8650
02-06-2014-12:46:27	3,8548	-	1,0413	23,8264	23,4531	24,0188	3,8548
02-06-2014-12:46:27	3,8548	-	1,0359	23,8588	23,4206	24,0026	3,8548
02-06-2014-12:46:28	3,8548	-	1,0413	23,8751	23,4368	23,9863	3,8548
02-06-2014-12:46:28	3,8498	-	1,0413	23,9562	23,4206	24,0188	3,8548
02-06-2014-12:46:28	3,8599	-	1,0305	23,9562	23,3881	24,0350	3,8498
02-06-2014-12:46:29	3,8548	-	1,0467	23,9725	23,4044	24,0512	3,8599
02-06-2014-12:46:29	3,8751	-	1,0305	23,9725	23,4044	24,0512	3,8548
02-06-2014-12:46:29	3,8548	-	1,0413	23,9562	23,4206	24,0350	3,8751
02-06-2014-12:46:29	3,8548	-	1,0413	23,8751	23,3719	24,0999	3,8548
02-06-2014-12:46:30	3,8599	-	1,0305	23,8588	23,4855	24,0675	3,8548
02-06-2014-12:46:30	3,8548	-	1,0359	23,9238	23,4531	24,0512	3,8599
02-06-2014-12:46:30	3,8548	-	1,0359	23,9238	23,3719	24,0350	3,8548
02-06-2014-12:46:31	3,8346	-	1,0359	23,9725	23,4855	23,9863	3,8548
02-06-2014-12:46:31	3,8599	-	1,0413	23,9562	23,4044	23,9701	3,8346
02-06-2014-12:46:31	3,8548	-	1,0359	23,9725	23,4044	24,0675	3,8599
02-06-2014-12:46:32	3,8548	-	1,0413	23,9075	23,3881	24,0675	3,8548
02-06-2014-12:46:32	3,8599	-	1,0359	23,9562	23,4044	24,0675	3,8548
02-06-2014-12:46:32	3,8548	-	1,0305	23,9238	23,4206	24,0675	3,8599
02-06-2014-12:46:32	3,8498	-	1,0359	23,8588	23,4044	24,0188	3,8548
02-06-2014-12:46:33	3,8548	-	1,0305	23,8751	23,3881	24,0512	3,8498
02-06-2014-12:46:33	3,8548	-	1,0413	23,9400	23,4206	24,0026	3,8548
02-06-2014-12:46:33	3,8599	-	1,0413	23,9238	23,4206	24,0512	3,8548
02-06-2014-12:46:34	3,8599	-	1,0467	23,9238	23,4044	24,0188	3,8599
02-06-2014-12:46:34	3,8548	-	1,0413	23,9562	23,4368	24,0837	3,8599
02-06-2014-12:46:34	3,8599	-	1,0467	24,0049	23,4368	24,0350	3,8548
02-06-2014-12:46:35	3,8346	-	1,0359	23,8588	23,3881	24,0026	3,8599
02-06-2014-12:46:35	3,8498	-	1,0359	23,9075	23,4368	24,0837	3,8346
02-06-2014-12:46:35	3,8599	-	1,0359	23,9238	23,4206	24,0026	3,8498
02-06-2014-12:46:35	3,8599	-	1,0413	23,9887	23,4368	24,0512	3,8599
02-06-2014-12:46:36	3,8447	-	1,0413	23,9075	23,4044	24,0675	3,8599
02-06-2014-12:46:36	3,8548	-	1,0413	23,9238	23,4206	24,0026	3,8447
02-06-2014-12:46:36	3,8346	-	1,0413	23,9887	23,4044	23,9539	3,8548
02-06-2014-12:46:37	3,8548	-	1,0413	24,0049	23,3881	24,0999	3,8346
02-06-2014-12:46:37	3,8548	-	1,0305	23,8913	23,4531	24,0512	3,8548
02-06-2014-12:46:37	3,8548	-	1,0359	23,8751	23,4368	24,0188	3,8548
02-06-2014-12:47:15	3,8447	-	1,0467	23,9238	23,3557	23,9863	0,0000
02-06-2014-12:47:16	3,8447	-	1,0305	23,8426	23,3719	23,9863	3,8447
02-06-2014-12:47:16	3,8548	-	1,0250	23,9725	23,3881	23,9376	3,8447
02-06-2014-12:47:17	3,8498	-	1,0142	23,9238	23,3881	23,9701	3,8548
02-06-2014-12:47:18	3,8447	-	1,0359	23,8588	23,4368	24,0512	3,8498
02-06-2014-12:47:18	3,8548	-	1,0305	23,8913	23,3881	24,0512	3,8447
02-06-2014-12:47:18	3,8599	-	1,0413	23,8426	23,3232	23,9863	3,8548
02-06-2014-12:47:19	3,8548	-	1,0359	23,9075	23,4044	24,0350	3,8599
02-06-2014-12:47:19	3,8548	-	1,0305	23,8751	23,3719	23,9701	3,8548
02-06-2014-12:47:19	3,8548	-	1,0250	23,8913	23,4531	24,0026	3,8548
02-06-2014-12:47:20	3,8447	-	1,0359	23,9238	23,3557	23,9539	3,8548
02-06-2014-12:47:20	3,8548	-	1,0359	23,9400	23,3881	23,9539	3,8447
02-06-2014-12:47:20	3,8599	-	1,0413	23,9075	23,3394	23,9863	3,8548
02-06-2014-12:47:21	3,8599	-	1,0413	23,9400	23,3557	24,0350	3,8599
02-06-2014-12:47:21	3,8548	-	1,0142	23,8588	23,3881	24,0188	3,8599
02-06-2014-12:47:21	3,8599	-	1,0359	23,9238	23,4044	24,0188	3,8548
02-06-2014-12:47:21	3,8498	-	1,0359	23,8264	23,3719	24,0350	3,8599
02-06-2014-12:47:22	3,8498	-	1,0359	23,8751	23,3881	23,9863	3,8498
02-06-2014-12:47:22	3,8447	-	1,0413	23,9238	23,3881	23,9539	3,8498
02-06-2014-12:47:22	3,8548	-	1,0413	23,8913	23,4368	23,9701	3,8447
02-06-2014-12:47:23	3,8548	-	1,0359	24,0212	23,4206	24,0512	3,8548
02-06-2014-12:47:23	3,8650	-	1,0359	23,8751	23,4206	23,9701	3,8548
02-06-2014-12:47:23	3,8548	-	1,0305	23,8426	23,4531	23,9701	3,8650
02-06-2014-12:47:24	3,8498	-	1,0359	23,9075	23,4044	24,0350	3,8548
02-06-2014-12:47:24	3,8599	-	1,0088	23,8264	23,3394	23,9376	3,8498
02-06-2014-12:47:24	3,8599	-	1,0413	23,8751	23,3881	23,9539	3,8599
02-06-2014-12:50:03	3,8599	-	1,0250	23,9075	23,4206	24,0837	0,0000
02-06-2014-12:50:04	3,8548	-	1,0305	23,9562	23,4531	24,0999	3,8599
02-06-2014-12:50:04	3,8548	-	1,0305	23,9725	23,4368	24,0999	3,8548
02-06-2014-12:50:05	3,8548	-	1,0359	23,9238	23,4531	24,0512	3,8548
02-06-2014-12:50:05	3,8548	-	1,0413	23,9562	23,4693	24,0837	3,8548
02-06-2014-12:50:06	3,8599	-	1,0305	23,9238	23,4693	24,0188	3,8548
02-06-2014-12:50:06	3,8548	-	1,0467	23,9887	23,5017	24,0999	3,8599
02-06-2014-12:50:07	3,8548	-	1,0305	24,0374	23,4368	24,1324	3,8548
02-06-2014-12:50:07	3,8346	-	1,0305	23,9887	23,4206	24,0512	3,8548
02-06-2014-12:50:13	3,8498	-	1,0359	23,8913	23,4693	24,0350	3,8346
02-06-2014-12:50:14	3,8548	-	1,0359	23,9725	23,4368	24,0675	3,8498
02-06-2014-12:50:15	3,8548	-	1,0359	23,9725	23,4206	24,0837	3,8548
02-06-2014-12:50:15	3,8447	-	1,0305	24,0536	23,4206	24,0999	3,8548
02-06-2014-12:50:16	3,8498	-	1,0359	24,0536	23,4368	24,0512	3,8447
02-06-2014-12:56:18	3,8498	-	1,0305	23,8913	23,4206	23,9701	0,0000
02-06-2014-12:56:19	3,8548	-	1,0305	23,8913	23,4206	24,0837	3,8498
02-06-2014-12:56:19	3,8498	-	1,0305	24,0049	23,4206	24,0026	3,8548
02-06-2014-12:56:20	3,8346	-	1,0413	23,9075	23,4531	24,0675	3,8498
02-06-2014-12:56:20	3,8447	-	1,0359	23,9400	23,4693	23,9701	3,8346
02-06-2014-12:56:21	3,8599	-	1,0250	23,8913	23,5017	24,0188	3,8447
02-06-2014-12:56:21	3,8548	-	1,0305	23,9238	23,4206	24,0026	3,8599
02-06-2014-12:56:22	3,8498	-	1,0359	23,9562	23,4531	24,0350	3,8548
02-06-2014-12:56:22	3,8548	-	1,0359	23,9562	23,4855	24,0188	3,8498
02-06-2014-12:56:22	3,8548	-	1,0413	23,9075	23,4206	23,9701	3,8548
02-06-2014-12:56:23	3,8548	-	1,0250	23,9075	23,4206	23,9701	3,8548
02-06-2014-12:56:23	3,8498	-	1,0359	23,9075	23,4206	24,0188	3,8548
02-06-2014-12:56:23	3,8548	-	1,0305	23,9562	23,4855	24,0837	3,8498
02-06-2014-12:56:23	3,8599	-	1,0250	23,9075	23,4855	24,0512	3,8548
02-06-2014-12:56:24	3,8498	-	1,0250	23,9400	23,4368	24,0188	3,8599
02-06-2014-12:57:20	3,8447	-	1,0413	23,9238	23,5180	24,0512	0,0000
02-06-2014-12:57:20	3,8548	-	1,0088	23,8913	23,4693	24,0350	3,8447
02-06-2014-12:57:21	3,8599	-	1,0305	23,8751	23,5504	24,0350	3,8548
02-06-2014-12:57:21	3,8498	-	1,0305	23,8751	23,4693	24,0026	3,8599
02-06-2014-12:57:22	3,8548	-	1,0413	23,9725	23,5504	24,0026	3,8498
02-06-2014-12:57:23	3,8599	-	1,0142	23,9075	23,4855	24,0026	3,8548
02-06-2014-12:57:23	3,8548	-	1,0305	23,9238	23,3719	24,0350	3,8599
02-06-2014-12:57:23	3,8498	-	1,0359	23,8751	23,4531	24,0188	3,8548
02-06-2014-12:57:23	3,8548	-	1,0359	23,9562	23,5180	24,0350	3,8498
02-06-2014-12:57:24	3,8295	-	1,0359	24,0374	23,4693	24,0026	3,8548
02-06-2014-12:57:24	3,8447	-	1,0359	23,8913	23,4693	23,9863	3,8295
02-06-2014-12:57:24	3,8548	-	1,0142	23,9725	23,5017	24,0026	3,8447
02-06-2014-12:57:25	3,8498	-	1,0359	23,8751	23,5180	24,0188	3,8548
02-06-2014-12:57:25	3,8548	-	1,0142	23,8913	23,5017	24,0188	3,8498
02-06-2014-12:57:25	3,8548	-	1,0359	23,8913	23,4855	24,0188	3,8548
02-06-2014-12:57:26	3,8548	-	1,0305	23,9238	23,4693	23,9539	3,8548
02-06-2014-12:57:26	3,8599	-	1,0305	23,9400	23,4693	24,0512	3,8548
02-06-2014-12:57:26	3,8599	-	1,0359	23,9562	23,4693	24,0350	3,8599
02-06-2014-12:57:26	3,8599	-	1,0359	23,9238	23,4855	24,0837	3,8599
02-06-2014-12:57:50	3,8447	-	1,0305	24,0049	23,5342	24,0026	3,8599
02-06-2014-12:57:50	3,8599	-	1,0359	23,9725	23,5180	24,0512	3,8447
02-06-2014-12:57:51	3,8548	-	1,0250	23,9562	23,5180	24,0188	3,8599
02-06-2014-12:57:51	3,8599	-	1,0305	24,0049	23,5180	24,0512	3,8548
02-06-2014-12:57:52	3,8498	-	1,0305	24,0049	23,4531	24,0026	3,8599
02-06-2014-12:57:53	3,8599	-	1,0305	23,9075	23,4855	24,0350	3,8498
02-06-2014-12:57:53	3,8548	-	1,0467	24,0212	23,4855	24,0350	3,8599
02-06-2014-12:57:53	3,8548	-	1,0359	24,0049	23,5017	24,0026	3,8548
02-06-2014-12:57:53	3,8548	-	1,0359	23,9725	23,5991	24,0350	3,8548
02-06-2014-12:57:54	3,8548	-	1,0359	23,9887	23,5342	24,0188	3,8548
02-06-2014-12:57:54	3,8548	-	1,0359	23,9887	23,5017	23,9539	3,8548
02-06-2014-12:57:54	3,8498	-	1,0413	23,9725	23,5342	24,0188	3,8548
02-06-2014-12:57:55	3,8498	-	1,0413	23,9887	23,4855	24,0350	3,8498
02-06-2014-12:57:55	3,8447	-	1,0305	24,0212	23,5342	24,0512	3,8498
02-06-2014-12:57:55	3,8599	-	1,0359	24,0212	23,5017	23,9863	3,8447
02-06-2014-12:57:56	3,8599	-	1,0413	24,0212	23,4855	24,0188	3,8599
02-06-2014-12:57:56	3,8548	-	1,0305	24,1185	23,5342	23,9214	3,8599
02-06-2014-12:57:56	3,8295	-	1,0413	24,0212	23,5342	23,9863	3,8548
02-06-2014-12:57:56	3,8548	-	1,0467	23,9887	23,5504	23,9701	3,8295
02-06-2014-12:57:57	3,8599	-	1,0305	23,9725	23,5504	24,0999	3,8548
02-06-2014-12:57:57	3,8498	-	1,0305	24,0049	23,4855	24,0837	3,8599
02-06-2014-12:57:57	3,8599	-	1,0305	23,9725	23,5342	24,0188	3,8498
02-06-2014-12:57:58	3,8548	-	1,0413	23,9725	23,5504	24,0675	3,8599
02-06-2014-12:57:58	3,8548	-	1,0413	24,0212	23,4855	23,9701	3,8548
02-06-2014-12:57:58	3,8599	-	1,0359	24,0374	23,5180	24,0512	3,8548
02-06-2014-12:57:59	3,8650	-	1,0413	24,0049	23,4693	24,0188	3,8599
02-06-2014-12:57:59	3,8548	-	1,0305	24,0374	23,5342	24,0026	3,8650
02-06-2014-12:57:59	3,8599	-	1,0413	24,0212	23,5829	24,0188	3,8548
02-06-2014-12:57:59	3,8498	-	1,0413	23,9725	23,5180	24,0026	3,8599
02-06-2014-12:58:00	3,8599	-	1,0359	23,9725	23,5504	24,0350	3,8498
02-06-2014-12:58:00	3,8548	-	1,0413	24,0212	23,5180	24,0350	3,8599
02-06-2014-12:58:00	3,8548	-	1,0413	24,0212	23,4855	23,9376	3,8548
02-06-2014-12:58:01	3,8548	-	1,0413	24,0374	23,5504	23,9701	3,8548
02-06-2014-12:58:01	3,8599	-	1,0413	24,0536	23,5017	23,9214	3,8548
02-06-2014-12:58:01	3,8548	-	1,0359	24,0374	23,4693	23,9863	3,8599
02-06-2014-12:58:02	3,8548	-	1,0413	24,0212	23,5180	23,9701	3,8548
02-06-2014-12:58:02	3,8599	-	1,0467	24,0698	23,5667	24,0350	3,8548
02-06-2014-12:58:02	3,8548	-	1,0413	24,0212	23,5829	23,9863	3,8599
02-06-2014-12:58:02	3,8548	-	1,0305	24,0536	23,5504	24,0512	3,8548
02-06-2014-12:58:03	3,8498	-	1,0413	24,0049	23,5504	24,0350	3,8548
02-06-2014-12:58:03	3,8548	-	1,0305	24,0212	23,5829	23,9863	3,8498
02-06-2014-12:58:03	3,8599	-	1,0413	24,0374	23,5180	24,0350	3,8548
02-06-2014-12:58:04	3,8548	-	1,0359	23,9725	23,5017	24,0026	3,8599
02-06-2014-12:58:04	3,8599	-	1,0359	24,0374	23,5180	24,0026	3,8548
02-06-2014-12:58:06	3,8599	-	1,0413	23,9562	23,5342	24,0026	3,8599
02-06-2014-12:58:07	3,8498	-	1,0305	24,0049	23,4855	24,0026	3,8599
02-06-2014-12:58:08	3,8548	-	1,0413	24,0212	23,5504	23,9863	3,8498
02-06-2014-12:58:08	3,8447	-	1,0413	24,0049	23,5504	24,0026	3,8548
02-06-2014-12:58:09	3,8548	-	1,0467	24,0374	23,5342	23,9701	3,8447
02-06-2014-12:58:09	3,8599	-	1,0467	24,0536	23,5017	24,0188	3,8548
02-06-2014-12:58:10	3,8548	-	1,0305	24,0374	23,5180	24,0350	3,8599
02-06-2014-12:58:10	3,8599	-	1,0305	23,9562	23,5017	24,0188	3,8548
02-06-2014-12:58:10	3,8548	-	1,0305	23,9238	23,5180	23,9539	3,8599
02-06-2014-12:58:11	3,8498	-	1,0305	24,0212	23,4693	24,0026	3,8548
02-06-2014-12:58:11	3,8548	-	1,0359	23,9725	23,5017	23,9214	3,8498
02-06-2014-12:58:11	3,8548	-	1,0359	23,9725	23,4855	24,0188	3,8548
02-06-2014-12:58:11	3,8751	-	1,0413	24,0374	23,5342	24,0188	3,8548
02-06-2014-12:58:12	3,8498	-	1,0413	24,0212	23,5504	24,0026	3,8751
02-06-2014-12:58:12	3,8548	-	1,0359	24,0049	23,5667	23,9701	3,8498
02-06-2014-12:58:12	3,8548	-	1,0467	24,0698	23,6478	23,9539	3,8548
18-06-2014-17:51:11	0,9847	-	1,0939	23,2909	23,0473	22,4936	0,0000
18-06-2014-17:51:12	0,9898	-	1,0836	23,2909	23,0473	22,4774	0,9847
18-06-2014-17:51:13	0,9898	-	1,0836	23,3233	23,0311	22,5423	0,9898
18-06-2014-17:51:13	0,9847	-	1,0939	23,2584	23,0473	22,4936	0,9898
18-06-2014-17:51:14	0,9898	-	1,0785	23,2909	23,0311	22,4936	0,9847
18-06-2014-17:51:14	0,9950	-	1,0888	23,2909	22,9986	22,4936	0,9898
18-06-2014-17:51:15	0,9950	-	1,0888	23,3233	23,0311	22,5099	0,9950
18-06-2014-17:51:15	0,9847	-	1,0888	23,3233	23,0636	22,5099	0,9950
18-06-2014-17:51:15	0,9847	-	1,0836	23,2747	23,0636	22,4936	0,9847
18-06-2014-17:51:16	0,9898	-	1,0888	23,3071	23,0960	22,5099	0,9847
18-06-2014-17:51:16	0,9898	-	1,0939	23,2909	23,0311	22,5099	0,9898
18-06-2014-17:51:16	0,9745	-	1,0888	23,2747	22,9986	22,5099	0,9898
18-06-2014-17:51:17	0,9898	-	1,0836	23,2909	23,0311	22,5099	0,9745
18-06-2014-17:51:17	0,9898	-	1,0990	23,2584	23,0473	22,5099	0,9898
18-06-2014-17:51:17	0,9694	-	1,0785	23,2584	23,0311	22,5099	0,9898
18-06-2014-17:51:17	0,9898	-	1,0939	23,3071	23,0636	22,5423	0,9694
18-06-2014-17:51:18	0,9898	-	1,0888	23,3071	22,9986	22,5099	0,9898
18-06-2014-17:51:18	0,9950	-	1,0939	23,3071	23,0149	22,4774	0,9898
18-06-2014-17:51:18	0,9898	-	1,0888	23,2747	23,0149	22,5099	0,9950
18-06-2014-17:51:19	0,9745	-	1,0785	23,2909	23,0149	22,4936	0,9898
18-06-2014-17:51:19	0,9847	-	1,0836	23,3233	23,0473	22,5585	0,9745
18-06-2014-17:51:19	0,9898	-	1,0836	23,2909	23,0149	22,5099	0,9847
18-06-2014-17:51:20	0,9898	-	1,0836	23,2747	23,0311	22,5585	0,9898
18-06-2014-17:51:20	0,9847	-	1,0785	23,3071	22,9986	22,5261	0,9898
18-06-2014-17:51:20	0,9898	-	1,0836	23,2909	23,0798	22,4936	0,9847
18-06-2014-17:51:20	0,9745	-	1,0990	23,2909	22,9986	22,5423	0,9898
18-06-2014-17:51:21	0,9898	-	1,0836	23,2584	23,0311	22,5099	0,9745
18-06-2014-17:51:21	0,9745	-	1,0888	23,2747	23,0798	22,5261	0,9898
18-06-2014-17:51:21	0,9898	-	1,0785	23,3071	23,0636	22,5261	0,9745
18-06-2014-17:51:22	0,9898	-	1,0888	23,3071	23,0636	22,4936	0,9898
18-06-2014-17:51:22	0,9898	-	1,0888	23,2909	23,0311	22,5099	0,9898
18-06-2014-17:51:22	0,9950	-	1,0836	23,3071	23,0149	22,5099	0,9898
18-06-2014-17:51:23	0,9898	-	1,0888	23,2747	23,0798	22,5585	0,9950
18-06-2014-17:51:23	0,9898	-	1,0888	23,2584	23,0473	22,5423	0,9898
18-06-2014-17:51:23	0,9745	-	1,0990	23,3071	23,0798	22,5099	0,9898
18-06-2014-17:51:23	0,9898	-	1,0939	23,2909	22,9986	22,4936	0,9745
18-06-2014-17:51:24	0,9898	-	1,0785	23,3071	23,0311	22,5423	0,9898
18-06-2014-17:51:24	0,9898	-	1,0888	23,2909	23,0311	22,4774	0,9898
18-06-2014-17:51:24	0,9847	-	1,0888	23,2747	23,0311	22,5261	0,9898
18-06-2014-17:51:25	0,9745	-	1,0836	23,3233	23,0311	22,5099	0,9847
18-06-2014-17:51:25	0,9847	-	1,0888	23,2584	23,0149	22,5261	0,9745
18-06-2014-17:51:25	0,9745	-	1,0785	23,2747	23,0149	22,5585	0,9847
18-06-2014-17:51:26	0,9898	-	1,0888	23,2584	23,0473	22,5261	0,9745
18-06-2014-17:51:26	0,9847	-	1,0785	23,2909	23,0798	22,4936	0,9898
18-06-2014-17:51:26	0,9898	-	1,0888	23,2747	23,0149	22,4936	0,9847
18-06-2014-17:51:26	0,9847	-	1,0785	23,2584	23,0636	22,4936	0,9898
18-06-2014-17:51:27	0,9898	-	1,0836	23,2909	23,0798	22,5099	0,9847
18-06-2014-17:51:27	0,9950	-	1,0888	23,2909	23,0636	22,4774	0,9898
18-06-2014-17:51:27	0,9898	-	1,0939	23,2909	23,0149	22,4936	0,9950
18-06-2014-17:51:28	1,0001	-	1,0836	23,2909	23,0311	22,5261	0,9898
18-06-2014-17:51:28	0,9847	-	1,0785	23,2747	23,0311	22,5423	1,0001
18-06-2014-17:51:28	0,9898	-	1,0836	23,2747	23,0473	22,5747	0,9847
18-06-2014-17:51:29	0,9745	-	1,0939	23,2909	23,0311	22,5261	0,9898
18-06-2014-17:51:29	0,9950	-	1,0888	23,2747	23,0311	22,5423	0,9745
18-06-2014-17:51:29	0,9847	-	1,0939	23,3233	23,0149	22,5261	0,9950
18-06-2014-17:51:29	0,9898	-	1,0939	23,3071	23,0311	22,5099	0,9847
